guid,nrs,received_bytes,sent_bytes,chassistype,vendor,model,ram,os,number_of_cores
synth_0453554,78866.0,6272386405.740019,26833585533.87214,Desktop,Dell,OptiPlex 3010,16,Win10,4
synth_0453557,1562785.0,7615824754.769285,768656930850.1495,Notebook,Toshiba,Satellite C55-B,12,Win11,4
synth_0453629,2766320.0,53960371501.925896,168349043774.40558,Other,Packard Bell,ixtreme M5850,12,Win Server,2
synth_0453753,2432276.0,8068260241.049545,174521202330.39523,Notebook,Other,Not Applicable,12,Win7,2
synth_0453859,284028.0,33437127787.212814,576282288504.0245,2 in 1,Casper Bilgisayar,CASPER NIRVANA NOTEBOOK,12,Win8.1,n/a
synth_0453918,127253.0,2029278371.4256003,6616803024.093557,Desktop,Asus,ROG Strix G531GW_G531GW,12,Win10,n/a
synth_0454159,1586322.0,41664376934.142365,104790677748.61469,Notebook,MONSTER,Not Applicable,16,Win11,2
synth_0454161,2635620.0,527871791151.64624,609845161991.136,2 in 1,LG,Other,12,Win7,4
synth_0454268,1281136.0,35472842187.66481,36487685952.01715,Server/WS,Dell,Latitude E7440,12,Win10,4
synth_0454406,1785697.0,84468339984.7077,158404619707.55072,Desktop,HP,Other,12,Win10,4
synth_0454622,1287546.0,4886905232.373844,126449659408.91888,Notebook,HANSUNG COMPUTER,Not Applicable,12,Win10,4
synth_0454915,1120888.0,6574452332.071895,58995859201.247635,Desktop,Unknown,Unknown,12,Win10,2
synth_0454934,459827.0,24199150005.270084,36765037020.36477,2 in 1,HP,HP Pavilion Notebook,12,Win8.1,2
synth_0454952,3570374.0,231757490318.26184,448627339036.6601,2 in 1,Lenovo,Lenovo Ideapad Flex 15,8,Win8,4
synth_0455124,100461.0,538443662.0346409,1651823710.7558775,Desktop,Fujitsu,LIFEBOOK P771,16,Win Server,8
synth_0455214,2293455.0,359148224113.08044,1275450508137.5388,Desktop,Hasee,Not Applicable,8,Win10,4
synth_0455362,4152725.0,35912695878.45627,6204309029480.309,Notebook,Lenovo,ThinkPad X230,4,Win7,4
synth_0455428,1460035.0,70635784836.22354,963756934294.685,Server/WS,MSI,GT70,6,Win10,2
synth_0455895,503542.0,20166323523.881542,33763890810.13563,2 in 1,Acer,Aspire E5-474G,8,Win10,4
synth_0456010,1651320.0,5013166044.761138,12284414142.823637,Notebook,MSI,MS-7C56,12,Win10,4
synth_0456063,963779.0,3154011110.6219745,231835258500.25726,2 in 1,MONSTER,To be filled by O.E.M.,12,Win7,4
synth_0456178,3553883.0,6718768251.685067,329213716660.1409,Desktop,HP,HP ProBook 6470b,12,Win Server,2
synth_0456285,1619357.0,83839341236.78818,88032045629.52806,2 in 1,Intel,NUC10i7FNK,12,Win Server,2
synth_0456637,1034044.0,2293358892.0163403,119548352918.775,Notebook,Asus,Strix 15 GL503GE,12,Win10,2
synth_0456678,547326.0,18165178447.495758,18315934632.153324,Notebook,Toshiba,Other,12,Win8,6
synth_0456760,5784106.0,21612226500.22618,345004910375.9146,Notebook,Mouse Computer,Z97-S01,12,Win11,2
synth_0456773,105953.0,291295547.6669351,12805179009.699678,Notebook,Acer,Aspire VN7-792G,8,Win10,4
synth_0456785,448002.0,1771964761.796896,33423407539.5813,Notebook,HP,HP Laptop 14-bs0xx,12,Win10,4
synth_0456887,837753.0,52034516212.23897,226382823835.13644,2 in 1,Lenovo,ThinkCentre M70q,16,n/a,2
synth_0457005,5957969.0,116940162177.81293,862509868263.9923,Desktop,Gigabyte,Other,16,Win10,4
synth_0457056,1666268.0,3258927920.1228743,25271479269.41214,Intel NUC/STK,HP,HP ENVY Laptop 15-ep0xxx,16,Win10,6
synth_0457152,1398267.0,139303847037.1167,217087201841.52756,Intel NUC/STK,HP,HP ENVY x360 Convertible,12,Win8.1,8
synth_0457343,696692.0,11209931310.555374,11655550271.3309,Notebook,Unknown,Unknown,8,Win10,2
synth_0457348,698772.0,57198982676.68754,95200704450.40845,Notebook,Notebook,Not Applicable,8,Win10,2
synth_0457604,592566.0,8949061712.553291,62702421613.60753,Notebook,HP,HP Pavilion dv7 Notebook PC,4,Win10,4
synth_0457617,4277056.0,13332087307.24681,389112386151.078,Other,Asus,System Product Name,12,Win11,2
synth_0457645,470177.0,6792081843.55089,331543739381.24866,Notebook,Lenovo,Other,16,n/a,8
synth_0457775,2303963.0,48626689747.67647,76098448243.35736,Notebook,Dell,Vostro 14-3468,8,Win10,2
synth_0457921,459551.0,140365677745.638,234921371445.32504,Intel NUC/STK,Intel,NUC8i5BEH,8,Win7,2
synth_0457949,156840.0,3962506456.488653,33849315252.547626,Desktop,Positivo,Default string,12,Win10,4
synth_0458068,912697.0,66725990926.55895,547127541925.24536,Desktop,Gigabyte,To be filled by O.E.M.,8,Win11,2
synth_0458086,1260217.0,23311019452.138542,125800151328.1507,Desktop,Intel,NUC7i5DNHE,12,Win7,2
synth_0458165,4442260.0,170485473168.65933,1141864679431.9326,Desktop,Razer,Blade Stealth,8,Win7,6
synth_0458273,632471.0,2671738479.6371837,69502451554.41241,2 in 1,Gigabyte,X470 AORUS ULTRA GAMING,8,Win8,2
synth_0458549,1456837.0,14671819120.217884,359822733175.70746,2 in 1,Lenovo,ThinkPad E450,16,Win7,2
synth_0458557,1334752.0,23844770790.59692,25840379572.509727,Notebook,MSI,MS-7B61,6,Win7,6
synth_0458576,923236.0,100919787076.00024,122256513334.97913,2 in 1,Gigabyte,Default string,16,Win8.1,2
synth_0458670,1334797.0,40054495858.78516,58092017557.21921,Other,Unknown,Other,16,Win7,8
synth_0458804,1169776.0,24490396205.089108,61490236243.29228,Notebook,HP,HP 245 G5 Notebook PC,12,Win11,4
synth_0459191,340110.0,12982775419.74984,26647875316.966255,2 in 1,Asus,X555LJ,12,Win8.1,2
synth_0459306,731749.0,2040142282.283244,44151844006.47481,2 in 1,Shinelon Computer,Deatroyer-Dx II,12,Win8,2
synth_0459325,2992254.0,115557522302.39142,144201678366.73102,Notebook,Asus,System Version,12,Win10,2
synth_0459421,2135408.0,20339942198.900074,132776395743.65404,Desktop,Asus,X550VQ,12,Win10,2
synth_0459598,3746039.0,55041270084.86708,286747042037.29205,Desktop,Dell,Inspiron 3542,16,Win8.1,2
synth_0460098,2529227.0,39969325337.95101,60338147116.85567,Notebook,LG,Other,8,Win8,2
synth_0460246,1469550.0,2192817907.614478,159585098384.88168,2 in 1,HP,HP 250 G6 Notebook PC,12,Win10,20
synth_0460356,3379133.0,175355231355.44183,293293141626.9716,Notebook,Clevo,Modified by dsanke,8,Win10,2
synth_0460371,398657.0,6161736872.456488,8635939151.957787,Desktop,Acer,Aspire E5-511,12,Win7,2
synth_0460732,2587270.0,37621388677.71138,139006101233.32172,Tablet,Medion,Akoya P2214T,16,Win8.1,4
synth_0460748,213031.0,12129185442.27356,90882938036.28076,Intel NUC/STK,Intel,NUC7i3BNH,12,Win10,2
synth_0460812,1653090.0,139323734810.84177,226187561248.2173,2 in 1,Acer,Aspire TC-885,12,Win7,2
synth_0461190,2169248.0,23622822506.199074,1736071493875.0815,Desktop,Unknown,Other,12,Win10,2
synth_0461357,507928.0,6872596903.727371,96797652150.2233,Server/WS,Microsoft Corporation,Surface Pro 7,12,n/a,2
synth_0461364,1106197.0,40771398856.87148,218762591769.84033,2 in 1,HP,HP Z240 SFF Workstation,8,Win11,4
synth_0461440,2127602.0,16501303057.837717,434469535437.4624,Desktop,Unknown,Unknown,12,Win10,2
synth_0461486,792459.0,37604180091.35386,115667663125.41115,Notebook,Asus,X551MA,12,Win10,4
synth_0461492,1211548.0,81458147915.74226,139844091888.20905,Notebook,MSI,MS-7A15,12,Win10,4
synth_0461560,277033.0,4263455113.4783154,29327827726.305794,Notebook,Lenovo,ThinkPad X201,12,Win7,2
synth_0461616,324219.0,21466691590.349133,27272507316.925987,Desktop,Unknown,To Be Filled By O.E.M.,16,Win8.1,6
synth_0461798,368590.0,19707812321.587494,20826703299.156937,Other,Toshiba,SATELLITE C50-B,12,Win7,2
synth_0462038,6034686.0,307962710909.06836,1427979872734.3704,Notebook,MECHREVO,Taitan Series GM7TG0M,12,Win Server,4
synth_0462119,4056251.0,6881160861.288872,155432926185.9848,Desktop,Unknown,Other,12,n/a,6
synth_0462285,492800.0,27349358732.025066,29815469430.966305,Notebook,Supermicro,Super Server,12,Win Server,6
synth_0462292,541731.0,2107979938.3609471,17576605915.55961,Desktop,Dell,Latitude 3420,12,Win8.1,6
synth_0462432,988530.0,9496132518.18827,113665180139.64464,Other,Acer,Veriton X2660G,16,Win10,2
synth_0462449,165764.0,5927932963.159365,18635480824.324688,Notebook,Acer,Aspire 5750G,12,Win7,4
synth_0462497,656478.0,9917884340.116356,44673645357.0658,Intel NUC/STK,Other,QBEX-H61H2-M2,6,Win8.1,6
synth_0462711,1551194.0,10232442730.597832,169908351247.14825,Desktop,Lenovo,ThinkPad T480s,8,Win10,6
synth_0462922,1577963.0,179106344693.79675,255320528325.7639,Notebook,Wortmann_AG,1009556;1400027,8,Win10,2
synth_0463231,376916.0,13219238398.19723,19130713897.694897,Desktop,Lenovo,ThinkPad E480,16,Win10,4
synth_0463344,2186882.0,136081087803.62543,462416780876.2485,Desktop,Microsoft Corporation,Surface Pro 7,8,Win11,4
synth_0463398,2690244.0,12080831190.38752,121474929055.53198,Notebook,MSI,MS-7B85,4,Win11,4
synth_0463410,1223464.0,4595310586.485044,118082399020.1023,Desktop,Unknown,Other,8,Win11,2
synth_0463427,1207413.0,110992135295.9296,124658904902.42902,Server/WS,Samsung,550P5C/550P7C,16,Win7,2
synth_0463429,411122.0,961638938.4791774,34396039077.40184,Desktop,Gigabyte,Default string,8,Win11,2
synth_0463518,557535.0,38076064846.19699,52673156359.0466,Notebook,Asus,VivoBook 15_ASUS Laptop X542UF,16,n/a,6
synth_0463744,3137057.0,133009420383.9772,334579727463.48145,Desktop,Asus,TUF GAMING FX504GE_FX80GE,16,Win11,2
synth_0464190,376273.0,445829271.69241035,31106492619.636368,Notebook,HP,HP Compaq 4000 Pro SFF PC,12,Win10,2
synth_0464198,5741115.0,121311584235.75746,281740447709.4748,Other,Acer,Nitro AN515-54,16,Win Server,2
synth_0464244,4370173.0,125159291232.40451,354259617892.9996,Notebook,Clevo,W150HRM,4,Win10,2
synth_0464294,76468.0,986487260.2049258,8018369071.828713,Notebook,Positivo,S14SL01,4,Win11,4
synth_0464337,888456.0,14115044451.683434,1703417796324.4883,Notebook,Packard Bell,Other,6,Win10,2
synth_0464387,873065.0,3927453284.710269,56794071020.251274,Notebook,MSI,MS-7A62,12,Win11,6
synth_0464553,918352.0,2586347760.4737077,105439914643.50206,Desktop,HP,InsydeH2O EFI BIOS,8,Win10,2
synth_0464570,5171882.0,271821376818.9605,746541309608.0642,2 in 1,Asus,VivoBook_ASUSLaptop X512DA_X512DA,12,Win8.1,4
synth_0464755,227498.0,108513158.38353717,15262392550.43058,Other,NEC,Other,16,Win10,2
synth_0464842,889618.0,16367907028.111132,55638101530.68698,Intel NUC/STK,Apple,"MacBookPro11,2",16,Win Server,6
synth_0465068,2673402.0,140055663032.4032,159264299560.64368,Tablet,Acer,Aspire E5-571,12,n/a,2
synth_0465119,3543068.0,196982100175.86206,2302930580304.6025,2 in 1,NEC,Other,12,Win8.1,8
synth_0465135,6032911.0,271577681953.6302,586756737837.9009,Notebook,HP,Other,12,Win10,12
synth_0465435,515726.0,13410650060.108612,24789496895.24298,Server/WS,Notebook,Not Applicable,4,Win11,4
synth_0465627,6901969.0,1769484002268.4304,2749991094105.3213,Tablet,Acer,Nitro AN515-52,12,Win7,n/a
synth_0465686,812153.0,32489240843.60682,135162163428.72147,Notebook,HP,HP ENVY Laptop 13-ah1xxx,12,Win11,4
synth_0465822,3674528.0,14403980309.319744,796632624713.0283,Tablet,Mouse Computer,Not Applicable,12,Win7,2
synth_0465973,2918193.0,66244063696.01518,1398480782437.9368,2 in 1,Dell,Inspiron 5570,8,Win10,2
synth_0466017,1737871.0,68508268603.684525,175177773917.01154,Other,Hasee,Other,16,Win10,2
synth_0466026,1353304.0,39660611067.94171,45894915889.42355,Desktop,Asus,X555LF,6,Win10,4
synth_0466241,2218414.0,11997288343.139517,140061966059.03186,Desktop,Mouse Computer,Z390-S01,16,Win7,8
synth_0466265,309789.0,9882266450.613758,14719341924.285187,Desktop,Gigabyte,Default string,12,Win8,2
synth_0466289,1912955.0,7763718013.1605,121569882701.65627,Intel NUC/STK,Asus,ROG GU501GM,16,Win7,2
synth_0466376,855028.0,14369191081.993885,75934661101.40047,Desktop,Dell,Inspiron 3593,16,Win10,2
synth_0466384,1330470.0,543193112.5662398,104515210661.36926,Desktop,Clevo,Other,8,Win11,6
synth_0466388,1128858.0,5336535549.537561,186601005021.6418,Notebook,Dell,Inspiron 3442,12,Win10,2
synth_0466449,4468635.0,125173571900.93619,158768548405.50464,Desktop,Timi,TM1604,16,Win11,6
synth_0466563,1972749.0,5722278661.425091,239469105720.84015,Desktop,Hasee,Not Applicable,12,Win8.1,2
synth_0466792,584213.0,19107979133.368332,38586050019.99917,Server/WS,Fujitsu,Other,12,Win7,4
synth_0466870,1372308.0,65697245922.44744,1058134984050.5934,Server/WS,HUAWEI,MRC-WX0,8,Win11,4
synth_0466981,2650523.0,172155786653.32404,252836557570.5074,Notebook,Other,To be filled by O.E.M.,6,Win10,4
synth_0467027,1313547.0,103617127846.94437,107582907816.43558,Desktop,Dell,OptiPlex 5270 AIO,12,Win8.1,4
synth_0467036,568411.0,14351778162.769136,38912354906.86729,Desktop,Lenovo,Lenovo V110-15ISK,12,Win10,4
synth_0467188,890931.0,154039322796.1559,167451600860.30225,Notebook,Lenovo,Lenovo ideapad 720S-13IKB,16,Win11,2
synth_0467321,1428685.0,72817195887.33908,307572029293.05365,2 in 1,Samsung,550XDA,12,Win10,2
synth_0467407,2479337.0,2193807546.685151,243106640356.25098,2 in 1,Asus,System Product Name,16,Win10,4
synth_0467525,1896365.0,7001618742.542134,342693076628.2451,Notebook,Gigabyte,Default string,16,Win10,4
synth_0467559,1424802.0,567112761311.3148,1341111038730.621,2 in 1,Asus,X441UAK,16,Win11,4
synth_0468002,562278.0,6628728176.83223,28039187219.82627,2 in 1,Other,Other,8,Win7,2
synth_0468443,193424.0,6469630349.6970005,19654505181.409824,Other,Toshiba,Satellite C55D-B,16,Win7,4
synth_0468539,1133190.0,12688399847.101593,76823664873.1273,Desktop,Other,Recoil II,12,Win10,4
synth_0468560,4976467.0,28838169289.784473,56386447746.69946,Desktop,LG,22V270-L.BJ31P1,8,Win8,4
synth_0468566,4053433.0,415405718282.8508,420132144058.0902,Tablet,HP,HP Spectre x360 Convertible,12,Win10,4
synth_0468646,1415160.0,64656859815.220764,1632063189506.958,Intel NUC/STK,Other,Other,12,Win10,6
synth_0468697,545450.0,632706612.939962,26479336848.275433,Other,Razer,Blade Stealth,12,Win11,4
synth_0468714,1101515.0,18655700831.84398,18755741731.52589,Intel NUC/STK,Intel,NUC6CAYH,12,n/a,6
synth_0468808,1628119.0,20268643178.691235,155653602793.15204,Notebook,Dell,Inspiron 3542,8,Win10,2
synth_0469007,1828440.0,2782269003.1977634,35044036447.43036,Desktop,Biostar,IH61MF-Q5,12,Win10,4
synth_0469163,1622970.0,77319204404.8399,98935179261.64212,Desktop,Thirdwave Corporation,Other,16,Win11,4
synth_0469260,547994.0,4176482668.871407,4971950285.863306,Notebook,Asus,S550CM,12,Win11,6
synth_0469339,1695924.0,176712442985.85294,267918515357.02023,2 in 1,Lenovo,ThinkPad T410,12,Win7,2
synth_0469447,3199426.0,241151431798.04324,382054634256.71783,Notebook,Fujitsu,CELSIUS H730,12,Win10,10
synth_0469454,1784860.0,72743900493.2247,135725427320.57402,Desktop,Asus,GL502VT,12,Win10,4
synth_0469478,2865335.0,2843201677.2148447,8871056845.371592,2 in 1,Hasee,Not Applicable,12,Win7,4
synth_0469543,2199062.0,7221321148.508184,49552417959.37276,Other,Acer,Aspire A315-51,16,Win8.1,2
synth_0469584,1201432.0,55654115556.02741,268198648913.0509,Desktop,Acer,Aspire E5-771,6,Win10,6
synth_0469893,107444.0,2115734961.8315005,7480373766.44496,Notebook,HP,HP Pavilion Laptop 13-an0xxx,8,Win10,2
synth_0470187,6120238.0,48546271622.49732,159717667421.8493,Intel NUC/STK,Fujitsu,Unknown,8,Win7,2
synth_0470279,734452.0,17335126953.66324,39001713880.64924,Intel NUC/STK,Dell,Inspiron 1545,12,Win8,4
synth_0470378,320633.0,5078022330.410597,8039972832.653474,Desktop,Gigabyte,Default string,16,Win11,6
synth_0470403,1395689.0,12971369645.927305,84869402260.27159,Notebook,Dell,Inspiron 3501,6,Win10,4
synth_0470426,3180833.0,7897679168.751035,17910715080.5166,Server/WS,Fujitsu,ESPRIMO E700,8,Win11,2
synth_0470641,7498711.0,318755392302.1484,331447893505.9889,2 in 1,HP,HP 15 Notebook PC,12,Win10,4
synth_0470676,1822014.0,101204533009.81021,177095289618.17114,Intel NUC/STK,Dell,Precision 7530,16,Win8,2
synth_0470678,1763125.0,59535680470.11212,95670452033.5636,Desktop,Unknown,Other,12,Win10,2
synth_0470786,2208946.0,131324093668.43523,200156606065.13318,Desktop,Dell,Inspiron 5379,12,n/a,4
synth_0470819,592213.0,15771584247.755232,33254578215.20633,Desktop,Asus,N53SN,8,Win11,4
synth_0471067,1270011.0,23464046230.338398,809755952532.4692,Desktop,Packard Bell,EasyNote TE11HC,12,Win7,2
synth_0471186,224734.0,10487254086.317595,12762600667.213676,2 in 1,NEC,Other,12,Win8,2
synth_0471225,3493205.0,5770535829.4172325,434205667071.1929,Desktop,MSI,GL62M 7RDX,6,Win10,4
synth_0471330,498326.0,1290285515.976271,45746056742.16487,2 in 1,Razer,Blade 15 Advanced Model (Early 2021) - RZ09-036,12,Win11,6
synth_0471433,816706.0,50387835781.49074,76574126100.7749,Desktop,Gigabyte,Default string,16,Win10,4
synth_0471968,3848527.0,8614174159.865501,358162581533.74866,Notebook,Acer,Swift SF314-55G,12,Win10,4
synth_0471976,482958.0,22150853581.916576,49761960046.1463,Notebook,Medion,Not Applicable,12,Win11,4
synth_0472036,6301569.0,3833509872054.8027,8628135504540.281,Notebook,Dell,Inspiron 3521,12,Win10,4
synth_0472321,2764716.0,43891971922.605736,128535694151.52296,Notebook,Asus,X555LF,12,Win8.1,8
synth_0472412,2771994.0,1019125564.5591736,73250972709.6656,Desktop,Unknown,Other,12,Win10,2
synth_0472423,158810.0,2006288813.498489,2009214400.5500884,Other,Unknown,Other,16,Win11,4
synth_0472762,1277682.0,35036718732.44296,129581118102.15976,Tablet,Asus,K54HR,4,Win11,4
synth_0472854,1384586.0,41297640571.08909,1073703881188.7965,Server/WS,Gigabyte,Default string,16,Win7,2
synth_0473087,886737.0,4792990838.319584,9537825039.95965,Desktop,Hasee,Other,8,Win10,n/a
synth_0473123,2369694.0,444781280.43782896,197294456273.0401,Notebook,Dell,Inspiron 3542,4,Win10,2
synth_0473683,421378.0,21200507766.74666,22824659420.44732,Other,HP,HP ProBook 650 G3,6,Win11,4
synth_0473837,973508.0,25906962746.528225,81565219411.712,Notebook,Dell,Latitude 7480,12,Win7,2
synth_0473919,2542383.0,18706879887.969795,213216781900.83038,Other,Dell,Inspiron 3558,16,Win8.1,6
synth_0473922,1200993.0,395332360.5640251,315631667723.48315,Desktop,AZW,Default string,16,Win11,14
synth_0474032,422709.0,77132318012.05086,114756208116.22408,Notebook,Samsung,500A2M,8,Win7,4
synth_0474225,3538727.0,9836016512.287878,252543976819.85327,Notebook,Alienware,Alienware 17 R4,16,Win8.1,10
synth_0474490,1759024.0,8506859088.192477,225449401272.1505,Server/WS,HP,HP Pavilion Sleekbook 15 PC,16,n/a,2
synth_0474515,1820396.0,79704529747.87595,205787447952.1424,Notebook,Lenovo,Lenovo IdeaPad C340-15IWL,6,Win10,2
synth_0474534,5001519.0,10300024078.603178,858178983227.2023,Desktop,Other,UL150,6,Win10,6
synth_0474580,3420805.0,189924992837.8413,232607854190.37152,Desktop,Lenovo,Lenovo Edge 2-1580,12,Win7,2
synth_0474598,1459836.0,671136121.8633364,47280668451.48744,Other,Unknown,Other,16,Win7,6
synth_0474805,161233.0,2383638370.5825844,4552580554.402875,Notebook,Hasee,GI5CN54,2,Win10,4
synth_0474814,3958859.0,136648074848.12651,382386546784.35693,Other,Unknown,Unknown,16,Win7,2
synth_0475014,531494.0,78759871852.4597,140472093493.57724,Notebook,Hasee,Not Applicable,12,Win8,4
synth_0475050,5414195.0,52512484799.474625,91629171912.14865,Intel NUC/STK,HP,HP Pavilion Gaming Laptop 15-cx0xxx,16,Win11,4
synth_0475071,77173.0,3143474723.7955303,5889592078.077966,Desktop,Casper Bilgisayar,CASPER NIRVANA NOTEBOOK,16,Win8.1,6
synth_0475114,718305.0,6795442261.20596,23239098640.31967,Desktop,Gigabyte,To be filled by O.E.M.,6,Win10,4
synth_0475165,2707003.0,162709672251.71667,381982332040.4489,Desktop,Lenovo,Lenovo XiaoXin 700-15ISK,12,Win11,4
synth_0475199,1018269.0,19129124906.433044,19695843380.313263,Desktop,HP,HP 250 G3 Notebook PC,12,Win8.1,4
synth_0475479,893263.0,15038206115.446701,38761487685.07311,2 in 1,Microsoft Corporation,Surface Pro,16,Win10,2
synth_0475641,3713853.0,51249403696.80524,151908319433.02734,2 in 1,MSI,GE72 6QF,16,Win8.1,2
synth_0475688,650466.0,166836035497.33606,299606854595.0447,Notebook,Lenovo,Lenovo Legion Y530-15ICH,12,Win10,4
synth_0475743,5484180.0,83974843596.53577,245412515500.34283,Notebook,HP,HP ZBook 15v G5,12,Win8.1,4
synth_0475921,1326424.0,55763760657.25022,91096448044.74474,Other,MONSTER,TULPAR T7 V21.1,12,Win10,4
synth_0476359,239911.0,10057725824.995285,134745689396.06377,2 in 1,Microsoft Corporation,Surface Laptop 3,8,Win10,2
synth_0476475,247018.0,11243608956.870573,31243637492.348255,Notebook,Lenovo,Other,12,Win10,4
synth_0476546,2525921.0,32094448980.137486,191370243157.07355,Server/WS,Other,"MacBookPro15,3",6,Win8,8
synth_0476914,300186.0,42382000317.62229,110129753513.2923,Desktop,MSI,GT70 2PC,12,Win10,n/a
synth_0477028,1450097.0,13405008998.90523,152296938180.7848,Desktop,Unknown,NUC5PGYH,6,Win10,4
synth_0477108,3305157.0,30214203117.58946,31256618036.388947,Desktop,MSI,GS65 Stealth Thin 8RF,16,Win10,4
synth_0477111,1734504.0,72522846283.86835,143474798201.5298,Desktop,Asus,A15,16,Win11,2
synth_0477122,355251.0,88977802620.19102,152447384805.1251,Notebook,Samsung,300E4C/300E5C/300E7C,16,Win10,4
